values	weights
 Frankl	396
 Wagler	397
 Brodt	396
 Mikus	395
 Böddeker	395
 Reifenrath	395
 Semler	395
 Sitzmann	395
 Radmacher	395
 Schwald	395
 Radeck	395
 Buchheister	395
 Rögner	395
 Röhrle	394
 Hasenbein	394
 Rosebrock	394
 Szczepanski	394
 Akkermann	394
 Czarnecki	394
 Hufnagl	394
 van den Berg	394
 Carle	394
 Lenkeit	394
 Schultheiss	394
 Christof	394
 Ostler	394
 Aßmus	394
 Bestmann	394
 Wöhner	394
 Crone	393
 Knechtel	393
 Winterfeld	393
 Stefani	393
 Zehnder	393
 Dostal	393
 Lis	393
 Littau	393
 Eisemann	393
 Saalmann	393
 Eber	392
 Reintjes	392
 Ehrhard	392
 von der Heide	392
 Kilinc	392
 Leißner	391
 Behre	391
 Czarnetzki	391
 Schwender	391
 Blumenberg	391
 Iffland	391
 Eisenbach	391
 Thießen	391
 Cordts	391
 Yazici	391
 Akbulut	394
 Schleif	390
 Karabulut	390
 Frühling	390
 Haugg	390
 Fiala	390
 Denzler	390
 Unverzagt	390
 Eichenseer	390
 Kögl	390
 Mergel	390
 Hartje	390
 Föhr	390
 Beßler	390
 Kasimir	390
 Fürstenau	390
 Schollmeyer	390
 Steingräber	389
 Filter	389
 Zänker	389
 Rosenbauer	389
 Eberling	389
 Lukic	389
 Tasch	389
 Blöcker	389
 Settele	389
 Sentürk	391
 Eberhart	389
 Eickmeier	389
 Ehler	389
 Zanger	388
 Balthasar	388
 Raths	388
 Hennies	388
 Thompson	388
 Akkaya	388
 Wähner	388
 Özcelik	389
 Hanemann	388
 Luckas	388
 Schulmeister	387
 Muche	387
 Bierbrauer	387
 Wawrzyniak	387
 Hagelstein	387
 Grun	387
 Wegert	387
 Hemker	386
 Weitkamp	386
 Blüml	387
 Markwart	386
 Hildmann	386
 Engelbert	386
 Lipps	386
 Roesler	386
 Jungen	386
 Niemand	386
 Mauel	386
 Diedrichsen	386
 Dickert	386
 Böser	385
 Grebner	385
 Hoffmeyer	385
 Jöns	385
 Blaurock	385
 Sedlmair	385
 Herth	384
 Mohs	384
 Grauel	384
 Zakrzewski	384
 Meinicke	384
 Kuttler	384
 Rubel	384
 Bendix	384
 Klie	384
 Frommelt	384
 Schlieker	384
 Dabrowski	384
 Gsell	384
 Brenk	384
 Liebhart	384
 Aichinger	384
 Lämmerhirt	384
 Hanssen	383
 Weinkauf	383
 Söhngen	383
 Frischmuth	383
 Wiesener	383
 Schirmacher	383
 Kleiser	383
 Rosenboom	383
 Dethloff	383
 Drexel	383
 Thönnes	382
 Götzfried	382
 Marburger	382
 Borgert	382
 Kisser	382
 Rembold	382
 Pruß	382
 Lohaus	382
 Ince	382
 Künzl	381
 Rauchfuß	381
 Robertz	381
 Seiwert	381
 Baltzer	381
 Beran	381
 Schriefer	381
 Schachtschneider	381
 Goeke	381
 Kolter	380
 Kuczera	380
 Grabowsky	380
 Frommhold	380
 Kohlhase	380
 Erbach	380
 Peinemann	380
 Belzer	380
 Gutermuth	380
 Konrath	380
 Schrick	380
 Herholz	382
 Nitschmann	380
 Stenz	380
 Materna	379
 Meineke	379
 Reus	379
 Jourdan	379
 Pils	379
 Hofmeier	379
 Adami	379
 Hanne	379
 Pietrzak	379
 Wasmuth	379
 Ehrl	379
 Kastens	379
 Heyse	378
 Frietsch	378
 Ganß	378
 Schnitker	378
 Kokot	378
 Petrat	378
 Daube	378
 Plogmann	378
 Olszewski	378
 Berghammer	378
 Kölln	377
 Steinel	377
 Kohrt	377
 Christel	377
 Hasan	377
 Ahlf	377
 Westrich	377
 Seuffert	377
 Lütjen	377
 Eberth	378
 Klemann	377
 Dürkop	377
 Thielke	376
 Kartal	377
 Tuchscherer	376
 Wöstmann	376
 Janotta	376
 Ultsch	376
 Wöhrl	376
 Lüneburg	376
 Scholtyssek	376
 Eggebrecht	376
 Eis	375
 Dabelstein	375
 Feuerer	375
 Wiegelmann	375
 Siebertz	375
 Schneeweiß	375
 Götzl	375
 Lauermann	375
 Küchenmeister	375
 Lüttmann	375
 Mohamed	374
 Akyol	374
 Antes	374
 Sanner	374
 Meinhard	374
 Boer	374
 Lemmen	374
 Nelle	374
 Schwarzfischer	373
 Wolfert	373
 Sutor	373
 Topcu	373
 Weilandt	373
 Möllenbeck	373
 Lörcher	372
 Engling	372
 Königsmann	372
 Bertele	372
 Killian	372
 Hergesell	372
 Lüttge	373
 Körting	372
 Froitzheim	372
 Kummerow	373
 Havemann	372
 Draxler	372
 Imhoff	371
 Frischmann	371
 Senge	371
 Oestreicher	371
 Böhnisch	371
 Metzinger	371
 Engelking	371
 Steinhorst	371
 Heinzen	371
 Westphalen	371
 Svoboda	371
 Kohnle	371
 Schachner	371
 Groeneveld	370
 Straka	370
 Kanis	370
 Leiter	370
 Schlote	370
 Sokoll	370
 Spickermann	370
 Bayrak	370
 Urbanczyk	370
 Bödecker	370
 Wittkopf	370
 Mühlenberg	370
 Sartor	370
 Blödorn	370
 Yücel	370
 Weingartner	370
 Bolze	369
 Kleinknecht	369
 Tanneberger	369
 Thielecke	369
 Brahm	369
 Köhle	369
 Dames	369
 Neuhauser	369
 Handrick	368
 Knauff	368
 Conen	368
 Spath	368
 Spannagel	368
 Odendahl	368
 Petters	368
 Abram	368
 Hruschka	368
 Domes	368
 Dambach	368
 Roemer	368
 Woitzik	368
 Lucks	368
 Stegen	368
 Toussaint	368
 Matthiessen	368
 Deneke	368
 Voigtmann	368
 Jungclaus	368
 Liss	367
 Kegler	367
 Hörger	367
 Smolinski	367
 Austen	367
 Haertel	367
 Wendelken	367
 Göthel	367
 Haagen	367
 Gomez	367
 Pfeufer	367
 Bruck	366
 Niewöhner	366
 Wohlfeil	366
 Bruckmeier	366
 Ballweg	366
 Liebchen	366
 Öttl	366
 Schnürer	366
 Hanschmann	366
 Kochs	366
 Kiesling	366
 Schleef	366
 Litau	366
 Konradt	366
 Sowada	366
 Stege	366
 Riecken	365
 Bierschenk	365
 Neitzke	365
 Theilen	365
 Hussein	365
 Hecke	365
 Röttgers	365
 Ambros	364
 Hörnlein	364
 Schlothauer	364
 Korten	364
 Fedder	364
 Arold	364
 Gebele	364
 Samland	364
 Krumbein	363
 Dönmez	363
 Heimer	363
 Opfer	363
 Spitznagel	363
 Michalk	363
 Dube	363
 Laakmann	363
 Labs	363
 Koester	363
 Nordhoff	363
 Zinsmeister	363
 Brockmeier	363
 Nellen	363
 Eiser	362
 Odenwald	362
 Butterweck	362
 Güzel	362
 Seidensticker	362
 Bauermann	362
 Dede	362
 Mühlen	362
 Weinbrenner	362
 Bonke	361
 Dirkes	361
 Hopfe	361
 Ciesielski	361
 Dahlhoff	361
 Dauber	361
 Porth	361
 Österle	361
 Gschwind	361
 Michalsky	361
 Wittemann	361
 Liedke	360
 Soukup	360
 Markwardt	360
 Rothkegel	360
 Abe	360
 Frensch	360
 Ciftci	361
 Anklam	360
 Steidel	360
 Roggendorf	360
 Brechtel	360
 Grübl	360
 Salzwedel	359
 Finkenzeller	359
 Kafka	359
 Klause	359
 Barten	359
 Knöller	359
 Lottmann	359
 Rossbach	358
 Graefe	358
 Schwendner	359
 Usinger	358
 Hendriks	358
 Zaun	358
 Öz	358
 Heynen	358
 Düker	358
 Au	358
 Hempfling	358
 End	357
 Schefer	357
 Tunc	358
 Lüderitz	357
 Lohe	357
 Kuhnen	357
 Major	357
 Lahm	357
 Gürbüz	357
 Sorgenfrei	357
 Wiencke	357
 Curth	356
 Rölle	356
 Krach	356
 Kucharski	356
 Ünlü	356
 Straßner	356
 Leyer	356
 Frische	356
 Theilig	356
 Störk	356
 Stoffregen	356
 Haindl	356
 Seipelt	356
 Benn	356
 Quadflieg	355
 Manegold	355
 Schnittger	355
 Steinfurth	355
 Stammler	355
 Kuhle	355
 Seemüller	355
 Nußbaumer	355
 Cappel	355
 Kindl	355
 Neurath	355
 Neubacher	355
 Heiliger	355
 Kleis	355
 Heindel	356
 Krawietz	355
 Webers	355
 Kort	355
 Schreder	355
 Drößler	355
 Brzezinski	355
 Guddat	354
 Lorber	354
 Gasteiger	354
 Nachtwey	354
 Rixen	354
 Przybyla	354
 Ficht	354
 Gehrlein	354
 Roggenkamp	354
 Besold	354
 Sobczak	354
 Friz	354
 Spiegl	354
 Socher	353
 Orhan	355
 Erxleben	353
 Schlage	353
 Mayrhofer	353
 Overkamp	353
 Quirin	352
 Pastor	352
 Coordes	352
 Ercan	352
 Marcinkowski	352
 Brandmeier	352
 Rohlf	352
 Cevik	353
 Thul	352
 Mroß	352
 Ehrle	352
 Hoferichter	352
 Ohde	352
 Klausing	352
 Ibach	351
 Saglam	351
 Textor	351
 Kairies	351
 Demirtas	351
 Hassenpflug	351
 Hafemann	351
 Soldner	351
 Braunsdorf	351
 Bielenberg	351
 Bekker	351
 Dombrowsky	350
 Völzke	350
 Dohmann	350
 Lohwasser	350
 Selbmann	350
 Gerstl	350
 Weiskopf	350
 Stölzel	350
 Langemann	350
 Magerl	350
 Wingerter	350
 Käufer	350
 Duhme	349
 Habben	349
 Danneberg	349
 Ostheimer	349
 Luderer	349
 Frielingsdorf	349
 Rieche	349
 Loof	349
 Kleinsorge	349
 Sylvester	349
 Wisotzki	349
 Sterzer	349
 Plaschke	349
 Haaß	349
 Leffler	348
 Schülein	348
 Ahlgrimm	348
 Osten	348
 Vietz	348
 Guenther	348
 Arbeiter	348
 Thielsch	348
 Braukmann	348
 Poppinga	348
 Dexheimer	347
 Weidl	347
 Sälzer	347
 Rehme	347
 von Bargen	347
 Tichy	347
 Bal	347
 Fiebelkorn	347
 Kreitmeier	347
 Mull	347
 Seyler	347
 Schmalenbach	347
 Buschmeier	346
 Bies	346
 Düster	346
 Sandvoß	346
 Reymann	346
 Falck	346
 Neuroth	346
 Conrady	346
 Hollweg	346
 Karakas	346
 Zingel	346
 Erath	346
 Scheidel	346
 Neufang	346
 Heining	346
 Bartschat	346
 Graulich	346
 Thomä	346
 Höh	345
 Hertz	345
 Hafer	345
 Graeber	345
 Gerwin	345
 Bösing	345
 Dreesen	345
 Degenkolb	345
 Jaenicke	345
 Nagengast	345
 Dopfer	345
 Korthals	345
 Thomae	345
 Janicki	344
 Scherff	344
 Schöneberger	344
 Rudolphi	344
 Kobbe	344
 von Berg	344
 Fränkel	344
 Schildknecht	344
 Linnartz	344
 Detert	344
 Blüm	343
 Nöll	343
 Hensch	344
 Sommerfeldt	343
 Pister	343
 Rübel	343
 Vietze	343
 Hardtke	343
 Märtin	343
 Uysal	343
 Mertl	343
 Röhle	343
 Wentz	343
 Terlinden	343
 Laurenz	342
 Stadlbauer	342
 Asbach	342
 Dux	342
 Eisenschmidt	342
 Biesinger	342
 Milbradt	342
 Baltrusch	342
 Kalle	342
 Schlebusch	341
 Kohlhoff	341
 Bechert	341
 Bohnenberger	341
 Baltruschat	341
 Wirt	341
 Krönke	341
 Gründl	341
 Anderl	341
 Frickel	341
 Goldhahn	341
 Winterhalder	340
 Ströhle	340
 Kurzmann	340
 Teßmer	340
 Ilhan	340
 Augstein	340
 Heinkel	340
 Stromberg	340
 Mattausch	340
 Ungermann	340
 Gregorius	339
 Bentlage	339
 Klingen	339
 Scheidemann	339
 Wülfing	339
 Wilmsen	339
 Federmann	339
 Dethlefs	340
 Adomat	339
 Bessler	339
 Kochendörfer	339
 Lachnit	339
 Heinsch	338
 Löffelmann	338
 Greiff	338
 Furtwängler	338
 Weigandt	338
 Stindt	338
 Siebke	338
 Trommler	338
 Lüttgen	338
 Beranek	338
 Silbernagel	338
 Steinlein	338
 Schattschneider	338
 Hertkorn	338
 Dutschke	338
 Drummer	338
 Barta	337
 Scheunert	337
 Gerharz	337
 Lützenkirchen	337
 Boßmann	337
 Sedlak	337
 Dworak	337
 Brodkorb	337
 Weinheimer	337
 Kleinlein	337
 Sahlmann	337
 Strunck	337
 Güner	337
 Ahlbrecht	336
 Hussain	336
 Lanfermann	336
 Säger	336
 Trescher	336
 Kannegießer	336
 Engeln	336
 Frohne	336
 Stölzle	336
 Galli	336
 Hache	336
 Hertling	336
 Gültekin	338
 Scharnhorst	336
 Blomberg	336
 Löhmann	336
 Jürgen	336
 Oelschlägel	336
 Duve	335
 Mentz	335
 Zajac	335
 Siedentopf	335
 Kallert	335
 Mazurek	335
 Roberts	335
 Kaller	335
 Exler	335
 Westerkamp	335
 Allert	335
 Claes	335
 Lenzner	335
 Steppat	335
 Habedank	335
 Brückel	335
 Bertl	335
 Kogel	334
 Behme	334
 Eisenberger	334
 Prochaska	334
 Henrici	334
 Naujok	334
 Lachenmaier	334
 Robel	334
 Determann	333
 Feiertag	333
 Rankl	333
 Wittlinger	333
 Kühnemann	334
 Lütjens	333
 Tjaden	333
 Krätschmer	333
 Breitbarth	333
 Striebel	333
 Wewer	333
 Dag	333
 Schellberg	333
 Said	333
 Mühlenbeck	333
 Sedlmayr	333
 Gödel	332
 Schlößer	332
 Prohaska	332
 Rösgen	332
 Brodmann	332
 Filip	332
 Reins	332
 Band	332
 Gaspar	332
 Eiler	332
 Fontaine	331
 Schäufele	331
 Homrighausen	331
 Hansmeier	331
 Garbrecht	331
 Neumayr	331
 Erich	331
 Nellessen	331
 Andrich	331
 Zengerle	331
 Holt	330
 Fabritius	330
 Rosenbach	330
 Langrock	330
 Ketteler	330
 Siemsen	330
 Preisinger	330
 Leibrock	330
 Remke	330
 Götzmann	330
 Oestmann	330
 Rübsamen	330
 Corsten	330
 Tenner	330
 Werder	330
 Härtig	330
 Andersson	330
 Karpf	329
 Wend	329
 Hofner	329
 Laubner	329
 Cleve	329
 Burgmann	329
 Linhardt	329
 Hoffrichter	329
 Bittl	329
 Antons	329
 Balster	329
 Rühlmann	329
 Schmedes	329
 Lübker	329
 Burzlaff	329
 Schlegl	329
 Jocham	328
 Schmeing	328
 Hoferer	328
 Hengstler	328
 Rodler	328
 Vock	329
 Krohmer	328
 Jennewein	328
 Hoepfner	328
 Knauber	328
 Hentsch	328
 Boehme	328
 Schäpers	328
 Glaeser	328
 Noak	328
 Breitkreuz	328
 Schellmann	328
 Gerdt	328
 Dannehl	327
 Rettich	327
 Liß	327
 Pietrowski	327
 Brouwer	327
 Klesse	327
 Linck	327
 Schnappauf	327
 Pfenning	327
 Hüttenrauch	327
 Mühlbacher	327
 Class	327
 Ruckdeschel	327
 Ropers	327
 Kowalzik	327
 Jackson	327
 Witten	327
 Lammer	326
 Brungs	326
 Wozny	326
 Kronberg	326
 Nawrot	326
 Brügger	326
 Turgut	326
 Grage	326
 Schieferdecker	326
 Sandkühler	326
 Witthöft	326
 Huntemann	326
 Kubat	326
 Holub	326
 Albertsen	326
 Grune	325
 Szymczak	325
 Grefe	325
 Niemczyk	325
 Perkuhn	325
 Eikmeier	325
 Gräßer	325
 Urbschat	325
 Kohr	325
 Körbel	325
 Wiegard	325
 Rickers	325
 Gieseking	325
 Liepold	325
 Kowol	325
 Popov	324
 Schwarzbauer	324
 Caspary	324
 Heydenreich	324
 Gerbracht	324
 Hayer	324
 Clausing	324
 Walder	324
 Dembski	324
 Köper	324
 Scheit	324
 Künzler	323
 Föllmer	323
 Kuban	323
 Böckel	323
 Grünberger	323
 Gräwe	323
 Künzer	323
 Zangl	323
 Sauerteig	323
 Siefken	323
 Grove	323
 Görtler	323
 Bonacker	323
 Klostermeier	322
 Harris	322
 Freyberg	322
 Seidelmann	322
 Rohling	322
 Eberz	322
 Pawelczyk	322
 Erbacher	322
 Tomaschewski	322
 Angel	322
 Lindenberger	322
 Henniger	321
 Spieckermann	321
 Abert	321
 Weißkopf	321
 Kesper	321
 Ebbert	321
 Hammacher	321
 Regensburger	321
 Bittel	320
 Pawellek	320
 Hannen	320
 Kobold	320
 Volker	320
 Vettermann	320
 Triesch	321
 Brocker	320
 Gramann	320
 Weckesser	320
 Ayhan	320
 Uslu	320
 Lehrer	319
 Korsten	319
 Khalil	319
 Förstner	319
 Jörn	319
 Schüren	319
 Frädrich	319
 Figura	319
 Wever	319
 Halbauer	319
 Remer	318
 Vollmers	318
 Appenzeller	318
 Seyffert	318
 Rocker	318
 Bernsdorf	318
 Zuleger	318
 Boltz	318
 Betten	318
 Kläs	319
 Vössing	318
 Zilles	318
 Haßdenteufel	318
 Stegmeier	318
 Eckhard	318
 Mross	318
 Celebi	318
 Hesselbarth	317
 Akgül	319
 Harnischmacher	317
 Saleh	317
 Hagenlocher	317
 Özmen	318
 Lentzen	317
 Seckler	317
 Kurzweg	317
 Peeters	317
 Zwanzig	316
 Dornheim	316
 Siemen	316
 Urbansky	316
 Kößler	316
 Mehlmann	316
 Fingerle	316
 Quinten	316
 Schmidts	316
 Wimmers	316
 Trappmann	316
 Antony	316
 Schöttl	316
 Pier	316
 Bellinghausen	316
 Rastetter	316
 Preißer	315
 Stech	315
 Woite	315
 Breuning	315
 Tkocz	315
 Weith	315
 Rommerskirchen	315
 Zelmer	315
 Klös	315
 Möhl	315
 Hörth	315
 Hammerich	315
 Janocha	315
 Sohl	315
 Motzkus	315
 Ulber	315
 Steinhöfel	314
 White	314
 Hoche	314
 Dernbach	314
 Lösing	314
 Mitter	314
 Welters	314
 Biewer	314
 Reitze	314
 Mülder	314
 Kopmann	314
 Brunnhuber	314
 Hemm	313
 Clark	314
 Neuenfeldt	313
 Meierhöfer	313
 Klaaßen	313
 Sezer	313
 Rebstock	313
 Damme	313
 Stöckert	313
 Gumprecht	313
 Hoefer	313
 Heinemeyer	313
 Hertl	313
 Kirsche	313
 Schlesier	313
 Smeets	313
 Schmittner	313
 Rohweder	313
 Loser	313
 Käs	312
 Feit	312
 Schellhammer	312
 Schilcher	312
 Nitze	312
 Domeyer	312
 Hailer	312
 Pfannenschmidt	312
 Schlögel	312
 Erdt	312
 Breitner	312
 Blömeke	312
 Schuldes	312
 Liepelt	312
 Weeber	312
 Maiworm	312
 Kalbfleisch	312
 Weishaar	311
 Wiezorek	311
 Ciesla	311
 Gert	311
 Geringer	311
 Söhnel	311
 Esen	311
 Burfeind	311
 Görl	311
 Sorger	311
 Gmeinwieser	310
 Isenmann	310
 Büche	310
 Grabau	310
 Groen	310
 Seker	310
 Scheiding	310
 Bude	310
 Wegscheider	310
 Ottens	310
 Hoffmeier	310
 Hähn	310
 Hauswirth	310
 Berghäuser	310
 Kanngießer	310
 Vural	312
 Glocker	311
 Eickmeyer	310
 Bauhaus	310
 Robinson	310
 Giermann	309
 Gallinat	309
 Koca	309
 Föller	309
 Schuchert	309
 Wright	309
 Bechtloff	309
 Merklein	309
 Wahner	309
 Steege	309
 Tiedge	309
 Allers	309
 Buchmeier	309
 Fründt	309
 Glockner	309
 Junglas	309
 Buchen	309
 Ploog	309
 Wöhl	309
 Muschiol	309
 Pfützenreuter	308
 Hiltl	309
 Hendrix	308
 Leymann	308
 Tanzer	308
 Flamme	308
 Ziebart	308
 Arnolds	308
 Voltz	309
 Hennigs	308
 Nagelschmidt	307
 Driessen	307
 Backs	308
 Dvorak	307
 Mahlmann	307
 Stockhaus	307
 Zwilling	307
 Graetz	307
 Lemmermann	307
 Kalkan	307
 Sontag	307
 Greber	308
 Senff	307
 Güntert	307
 Rostock	307
 Beuck	307
 Taubmann	307
 Lindert	307
 Kappelmann	306
 Luthe	306
 Blaich	306
 Kräft	306
 Zühlsdorf	306
 Ohrt	306
 Keyser	306
 Breitinger	306
 Beyerle	306
 Cieslak	305
 Gummersbach	307
 Schacher	305
 Kernchen	305
 Hitzel	305
 Leverenz	305
 Augsten	305
 Naser	305
 Scherbel	305
 Langnickel	305
 Röwekamp	305
 Staudte	305
 Osmani	305
 Gollub	304
 Morgen	304
 Blümke	304
 Michelmann	304
 Heit	304
 Arbogast	304
 Wilking	304
 Özel	305
 Frischkorn	304
 Schwandner	304
 Häberlein	304
 Völcker	304
 Ertle	304
 Pelzl	304
 Knauß	304
 Grotjahn	304
 Korbmacher	304
 Pflugbeil	303
 Masuhr	305
 Täger	303
 Gurski	303
 Steigenberger	303
 Kappelhoff	303
 Sedlaczek	304
 Ergün	303
 Rüdel	303
 Schwartze	303
 Kowalsky	303
 Höffken	303
 Nikolay	303
 Stümpel	303
 Todorovic	303
 Brinkhaus	302
 Weidle	302
 Prüßner	302
 Akcay	303
 Englbrecht	302
 Steven	302
 Hanske	302
 Schönhals	302
 Wienen	302
 Löcher	302
 Knolle	302
 Reinermann	302
 Schoo	302
 Oechsler	302
 Lämmermann	302
 Vormann	302
 Fröschl	302
 Creutzburg	302
 Schmälzle	301
 Hermle	301
 Reißer	301
 Robrecht	301
 Heimburger	301
 Olbertz	301
 Kubach	301
 Klimt	301
 Dangelmaier	301
 Thede	301
 Dethlefsen	301
 Scherl	301
 Bernardy	301
 Dewes	301
 Jooß	301
 Hermeling	301
 Knorre	301
 Stengele	301
 Rohlmann	300
 Vollmert	300
 Olejnik	300
 Goebels	300
 Nordmeyer	300
 Dürre	300
 Hafke	300
 Seifer	300
 Kaulen	300
 Fidan	300
 Lührmann	300
 Bette	300
 Reents	300
 Hintermeier	300
 Andrzejewski	300
 Doerr	300
 Wörl	300
 Lissek	299
 Haeger	299
 Wiede	299
 Angermüller	299
 Schöttner	299
 Kohlen	299
 Weißleder	299
 Friess	299
 Durmaz	299
 Sadler	299
 Habekost	299
 Mikolajczak	299
 Mühlich	299
 Alvarez	299
 Jankowsky	299
 Payer	299
 Täubert	298
 Bos	298
 Olbricht	298
 Steinau	298
 Huwald	298
 Woithe	298
 André	298
 Althof	298
 Landgrebe	298
 Deppner	298
 Löhrer	298
 Ropertz	298
 Heyd	298
 Goldhammer	298
 Beumer	298
 Armbrüster	298
 Stanko	297
 Rothkopf	297
 Eisentraut	297
 Berenz	297
 Lütge	297
 Wysocki	297
 Häringer	297
 Comes	297
 Westerfeld	297
 Leinhos	297
 Lachmund	297
 Bässler	297
 Bak	297
 Haußner	296
 Dennerlein	296
 Heiter	296
 Melber	296
 Moosburger	296
 Weidel	298
 Dieker	296
 Thews	296
 Gödicke	296
 Rüdinger	296
 Jänisch	296
 Bayraktar	296
 Cornils	296
 Cohnen	296
 Stichling	296
 Vollhardt	296
 Henß	295
 Wegerer	295
 Leiendecker	295
 Feith	295
 Cloos	295
 Schliephake	295
 Kurschat	295
 Hartke	295
 Kohout	295
 Kuba	295
 Worthmann	295
 Scherbarth	295
 Johnsen	295
 Dette	295
 Strohmenger	295
 Blumenstock	295
 Nowaczyk	295
 Mühleck	294
 Mulzer	294
 Hempe	294
 Kohlenberg	294
 Gregori	294
 Vieweger	294
 Kowatsch	294
 Heitmüller	294
 Lamb	294
 Terbeck	294
 Feichtner	294
 Kuhfuß	294
 Epperlein	294
 Jonen	294
 Johns	294
 Ohr	294
 Menning	294
 Sedlmaier	294
 Körtge	294
 Josephs	293
 Büssing	293
 Hermans	293
 Kreutzfeldt	293
 Beuke	294
 Kurtenbach	293
 Geise	293
 Biesenbach	293
 Steinkühler	293
 Neunzig	293
 Baldes	293
 Menken	293
 Oetting	293
 Hamelmann	292
 Andris	292
 Auburger	292
 Loher	292
 Wöller	292
 Hanneken	292
 Duncker	292
 Appelmann	292
 Moller	292
 Hemmers	292
 Bloem	292
 Dinc	292
 Berthel	292
 Gövert	292
 Klugmann	292
 Meyering	292
 Preissler	292
 Brandis	292
 Niese	291
 Steinemann	291
 Paasche	291
 Karadag	292
 Scheufele	291
 Hernandez	291
 Kucharczyk	291
 Mosbach	291
 Nimtz	291
 Schwebel	291
 Ahmadi	291
 Hütte	291
 Tannhäuser	291
 Bertsche	291
 Burgemeister	291
 Reinel	290
 Pfannschmidt	290
 Thill	290
 Taskin	290
 Hallbauer	290
 Dreißig	290
 Rosemeier	290
 Debes	290
 Roeske	290
 Rentmeister	290
 Aubele	290
 Harmel	290
 Jehn	290
 Prante	290
 Thor	290
 Lippl	290
 Maahs	290
 Sichelschmidt	290
 Düchting	290
 Kotter	290
 Sener	290
 Bittorf	290
 Bartram	290
 Bertelmann	289
 Kesseler	289
 Collin	289
 Morlok	289
 Hayen	289
 Handwerk	289
 Temel	289
 Reinemann	289
 Karrenbauer	289
 Schmalenberg	289
 Colberg	288
 Fleischhacker	288
 Akgün	288
 Schomacker	288
 Ansorg	288
 Amtmann	288
 Nussbaum	288
 Waldau	288
 Niegel	288
 Jähnke	288
 Freiheit	288
 Steigleder	288
 Schnorrenberg	288
 Kroeger	288
 Seith	287
 Hemken	287
 Kiessling	287
 Hantschel	287
 Festerling	287
 Seidenstücker	287
 Wilbers	287
 Jannasch	287
 Schweiker	287
 Holzheu	287
 Helmle	287
 Akkus	288
 Kohlert	287
 Bergel	287
 Janas	286
 Schmiedt	286
 Glasner	286
 Ungemach	286
 Kißling	286
 Schönewolf	286
 Roesner	286
 Kordt	286
 Heistermann	286
 Bilgin	286
 Dielmann	286
 Behnken	286
 Trabold	286
 Knollmann	286
 Manteuffel	286
 Appelhans	286
 Aumer	286
 Petras	286
 Damke	286
 Göken	286
 Blom	286
 Steppan	286
 Stoltz	286
 Wildgruber	286
 Hanßen	285
 Leidl	285
 Bakir	285
 Verhülsdonk	285
 Kail	285
 Heggemann	285
 Zajonz	285
 Baumüller	285
 Joest	285
 Oelschlegel	285
 Walger	284
 Nord	284
 Fetter	284
 Hübers	284
 Weseloh	284
 Quentin	284
 Härtwig	284
 Dawid	285
 Brode	283
 Mattis	283
 Weingardt	283
 Kohle	283
 Sandfort	283
 Schubart	283
 Kemmerer	283
 Faßnacht	283
 Volle	283
 Fritschi	283
 Kustermann	283
 Sengül	283
 Grünheid	283
 Scheuerlein	283
 Oechsner	283
 Klingele	283
 Löhlein	283
 Akyüz	284
 Hirsekorn	283
 Dubois	283
 Rogner	283
 Önder	282
 Auernhammer	282
 Wendisch	282
 Eichberg	282
 Hufschmidt	282
 Hammermann	282
 Nachtsheim	282
 Vetterlein	282
 Meinders	282
 Toprak	282
 Spitzenberger	282
 Tönges	282
 Conze	282
 Drolshagen	282
 Kiebler	282
 Blaschek	282
 Borgmeier	282
 Glöggler	282
 Kreissl	281
 Blümlein	281
 Welscher	281
 Gutgesell	281
 Kohne	281
 Stadelmaier	281
 Thomanek	281
 Eisenkolb	281
 Fritscher	281
 Gläsel	280
 Eichelbaum	280
 Trompeter	280
 Tietgen	280
 Bossmann	280
 Ohlrogge	280
 Schmieding	280
 Burgardt	280
 Eisenmenger	280
 Gotzmann	282
 Lehle	280
 Folkers	280
 Neese	280
 Schlör	280
 Niemietz	280
 Theilmann	280
 Evans	280
 Locke	280
 Janetzki	280
 Mohammad	280
 Altrock	280
 Schönwetter	280
 Dehning	280
 Kaufer	280
 Schieke	279
 Gernand	279
 Mauß	279
 Kampmeier	279
 Malcherek	279
 Kuffner	279
 Foltin	279
 Altuntas	279
 Unkel	279
 Jack	279
 Zengin	279
 Haker	279
 Klaß	279
 Kreuzberg	279
 Reichhart	278
 Niedergesäß	278
 Koerner	278
 Deter	278
 Klumb	278
 Schuhknecht	278
 Saueressig	278
 Janhsen	278
 Balzereit	278
 Ungethüm	278
 Vohs	278
 Adelhardt	278
 Middeke	278
 Lehnertz	278
 Lempert	278
 Ledwig	277
 Piltz	277
 Reinmuth	277
 Sobota	277
 Rosenstock	277
 Neukamm	277
 Retterath	277
 Ditter	277
 Stiens	277
 Dittel	277
 Ramadani	277
 Detjen	277
 Ewering	277
 Kroos	277
 Kuchenbuch	277
 Öhler	276
 Walters	276
 Cornelsen	276
 Braband	276
 Kurtze	276
 Preisler	276
 Chemnitz	276
 Breitung	276
 Petrik	276
 Andermann	276
 Bartenschlager	276
 Schößler	276
 Nilsson	276
 Hanning	276
 Kesten	276
 Buchholtz	276
 Wahls	276
 Dietmann	275
 Martinek	275
 Eichele	275
 Rammler	275
 Räther	275
 Mahlow	275
 Haunschild	275
 Dresler	275
 Nicolaisen	275
 Kretzschmann	276
 Mevissen	275
 Hirschle	275
