values	weights
BABAROWSKA	74
BALABAN	74
BALKOWSKA	74
BANDZEREWICZ	74
BANT	74
BAWEŁKIEWICZ	74
BETLER	74
BISZKO	74
BŁOCHOWICZ	74
BOBRZYŃSKA	74
BOEHM	74
BOLCZYK	74
BOŁTROMIUK	74
BOŁTRUCZUK	74
BONCZAR	74
BOŃSKA	74
BORGULA	74
BORNA	74
BOROSZKO	74
BRAKOWSKA	74
BUBIŃSKA	74
BUBNOWSKA	74
BUŁATEWICZ	74
BURACZEK	74
BUROŃ	74
BUŚKA	74
BUTKO	74
BZODEK	74
CEJMAN	74
CENDLEWSKA	74
CERANOWSKA	74
CHAJDUGA	74
CHAMIER GLISZCZYŃSKA	74
CHILLA	74
CHODACZ	74
CHUDYKA	74
CHWAŁKOWSKA	74
CHYLARECKA	74
CIECHOCIŃSKA	74
CIELOSZYK	74
CIESNOWSKA	74
ĆWIELUCH	74
DACKIEWICZ	74
DAĆKO	74
DELKOWSKA	74
DEYNA	74
DOŁHAN	74
DRANKIEWICZ	74
DZIESZKOWSKA	74
ELLWARDT	74
ERENC	74
ERFURT	74
FRANCUZIAK	74
FRANKO	74
FRENZEL	74
FURMANOWSKA	74
GABRIELCZYK	74
GAZUR	74
GEDOWSKA	74
GĘBOREK	74
GIĘTKA	74
GŁOŚNA	74
GŁOWATY	74
GNATOWICZ	74
GNYSZKA	74
GOCLON	74
GOJŻEWSKA	74
GOLBIAK	74
GOŁOWACZ	74
GOSTKIEWICZ	74
GÓRZEWSKA	74
GRADZI	74
GRILL	74
GRONTKOWSKA	74
GROSSMAN	74
GUTOWICZ	74
HABEREK	74
HABRASZKA	74
HAJDENRAJCH	74
HAJKOWICZ	74
HALYTSKA	74
HARASYMIUK	74
HARMASH	74
HENIG	74
HOFBAUER	74
HOLOVATA	74
HOMZA	74
HORANIN	74
HRYNOWIECKA	74
HUBIAK	74
JABŁUSZEWSKA	74
JACHIMKOWSKA	74
JANCY	74
JANNASZ	74
JASIOK	74
JASZ	74
JAŚLAN	74
JEWDOKIMOW	74
JĘDO	74
JUCHNOWSKA	74
JUJA	74
JUSIEL	74
KAJDY	74
KAJRYS	74
KAPŁANEK	74
KARALUCH	74
KARDYŃSKA	74
KARKULOWSKA	74
KARKUSIEWICZ	74
KAROLKOWSKA	74
KIERCUL	74
KIERUCZENKO	74
KIEWRA	74
KLEPACZEWSKA	74
KLUPIEĆ	74
KLUZIŃSKA	74
KOŁTAN	74
KOMICZ	74
KOMPANIIETS	74
KONIKIEWICZ	74
KOPYCZYŃSKA	74
KORDAŚ	74
KOROLCHUK	74
KOSINIAK	74
KOSYK	74
KOTLESZKA	74
KOVÁCS	74
KOZIEŁŁO	74
KOZINOGA	74
KRACZLA	74
KRASODOMSKA	74
KRAWCZENKO	74
KRAWCZUN	74
KROCZYK	74
KRUSIEC	74
KRZYSZTOPORSKA	74
KUKA	74
KURCAB	74
KURYLUK	74
KUSHNIRUK	74
KUSTOS	74
KUSZNIERUK	74
KUSZOWSKA	74
KWASIŻUR	74
KWIATECKA	74
LANDA	74
LANDWÓJTOWICZ	74
LEWNAU	74
LICHAJ	74
LIGMANN	74
LIPNIEWSKA	74
LISIKIEWICZ	74
LIUBCHENKO	74
LIZIŃSKA	74
LONSKA	74
LUDZIŃSKA	74
LUTOMIRSKA	74
ŁAJKOWSKA	74
ŁAMEK	74
ŁĄGIEWSKA	74
MACHACZ	74
MACIUPA	74
MAGNES	74
MATEL	74
MATROS	74
MAZIEWSKA	74
MIŁAK	74
MINICHOWSKA	74
MIODUCKA	74
MIRAS	74
MIROSZEWSKA	74
MISIELAK	74
MISTELSKA	74
MOĆKUN	74
MORDWA	74
MOŹDZIERSKA	74
MOŻDŻAN	74
MULIAR	74
MULIŃSKA	74
MUSZKIEWICZ	74
MYKHAILYSHYN	74
MYSONA	74
MYSZAKOWSKA	74
NACEWICZ	74
NAJS	74
NAMIROWSKA	74
NEMS	74
NESTERAK	74
NEUFELD	74
NIEMIRKA	74
NIKOŁAJEW	74
NOSIŃSKA	74
NOZDERKA	74
OLSZANICKA	74
OPAŁACZ	74
ORDZIŃSKA	74
OSYPENKO	74
OSZUŚCIK	74
OŚCIAK	74
PACHWICEWICZ	74
PADURSKA	74
PAŁECZKA	74
PAROBIEC	74
PATAŁUCH	74
PERETIATKO	74
PETECKA	74
PETRÓW	74
PIECHUCKA	74
PIECOWSKA	74
PIECZABA	74
PIERGIES	74
PIERZCHAŁKA	74
PIĘDZIO	74
PIJACKA	74
PISZCZAŁKOWSKA	74
POCZĘTA	74
PODCZASZY	74
POGORZAŁY	74
POLCZYŃSKA	74
POMPAŁA	74
POPIAK	74
PORTACHA	74
POSZEPCZYŃSKA	74
POŚLADA	74
POTASZNIK	74
PRAWUCKA	74
PROFICZ	74
PRZEMYŁSKA	74
PRZEOREK	74
PUSIAK	74
PYRKO	74
PYSZCZYŃSKA	74
PYZALSKA	74
RADNIECKA	74
RAJCZEWSKA	74
RĄBLEWSKA	74
ROCHECKA	74
ROGERS	74
ROLL	74
ROMKOWSKA	74
RYSTWEJ	74
SALI	74
SCHAUER	74
SCHIFFER	74
SEGIEDA	74
SENCZYSZYN	74
SEREDYKA	74
SEROWSKA	74
SHCHERBA	74
SIDEŁKO	74
SIDUN	74
SITNIEWSKA	74
SIUDYŁA	74
SKROBACKA	74
SKUBICH	74
SKURATKO	74
SŁOMIAK	74
SŁOWAK	74
SMACZNA	74
SMULIK	74
SNIHUR	74
SOBUTKA	74
SORDOŃ	74
SPORYS	74
SØRENSEN	74
STACHAK	74
STAFINIAK	74
STERA	74
STOLL	74
SUTER	74
SUWADA	74
SZAŁAPATA	74
SZANTER	74
SZMOLKE	74
SZULWIC	74
ŚWIEBODZIŃSKA	74
ŚWIECAK	74
TABACZYK	74
TATARATA	74
TEKLA	74
TOROŃ	74
TRAFNY	74
TREMBIŃSKA	74
TRZEPAŁKOWSKA	74
TRZEPLA	74
TUCZAPSKA	74
TULICKA	74
TUŚNIO	74
UHL	74
VETTER	74
WALERYSIAK	74
WALIJEWSKA	74
WALKARZ	74
WALTROWSKA	74
WARCIAK	74
WARSO	74
WERON	74
WESTRYCH	74
WIDUTO	74
WIKIRA	74
WIZNEROWICZ	74
WOJCZYSZYN	74
WRZECION	74
WRZECIONOWSKA	74
WUDNIAK	74
WULTAŃSKA	74
WYBORNA	74
YEMETS	74
ZALECKA	74
ZAWAŁA	74
AMPUŁA	73
ARSZYŃSKA	73
ATANASOVA	73
BAJODEK	73
BALSKA	73
BAŁKOWIEC	73
BANDZUL	73
BASZCZUK	73
BEKACZ	73
BENDIK	73
BERGOLC	73
BIAŁOGOŃSKA	73
BIELENINIK	73
BIERNACIAK	73
BINCZYCKA	73
BISIALSKA	73
BŁACHEWICZ	73
BOGACZYŃSKA	73
BOMBIŃSKA	73
BONDAREWICZ	73
BOŻKIEWICZ	73
BRATUSZEWSKA	73
BRUDECKA	73
BRUDNA	73
BRZANK	73
BUCZKIEWICZ	73
BULAS	73
BURDYNA	73
BYCHKOVA	73
CABANEK	73
CHAŁUBIEC	73
CHERKASOVA	73
CHMURZEWSKA	73
CHOŁOTA	73
CHUĆ	73
CHYZIŃSKA	73
CIENIAWA	73
CIERACH	73
CIERZNIEWSKA	73
CIEŚNIEWSKA	73
CIŹLA	73
COZAC	73
CUL	73
CYFKA	73
CYWICKA	73
CZEKANOWSKA	73
CZEREPSKA	73
CZERWONY	73
CZOŁPIŃSKA	73
CZUJA	73
DEMBCZYŃSKA	73
DEWICKA	73
DŁUTKOWSKA	73
DOBECKA	73
DOBOSZYŃSKA	73
DOBROŁOWICZ	73
DOMINEK	73
DOMORACKA	73
DONIEK	73
DOTKA	73
DRDZEŃ	73
DYCHTOŃ	73
DYLUŚ	73
DYMKO	73
DZICZKOWSKA	73
DZIEWIERSKA	73
EJMA	73
ELŻANOWSKA	73
FALANDYS	73
FAMIELEC	73
FERNANDES	73
FORNOL	73
FREJOWSKA	73
FRELAK	73
FREYER	73
FRYŃ	73
FURMAŃCZAK	73
FUSEK	73
GACKI	73
GALAK	73
GARBATOWSKA	73
GARDAWSKA	73
GARDZIOŁA	73
GEJDEL	73
GIEREJKO	73
GLANDA	73
GLINOWIECKA	73
GLUMA	73
GŁOMBIOWSKA	73
GOJLIK	73
GOLIWĄS	73
GOLJAN	73
GOŁASZ	73
GOTSZLING	73
GÓRNIOCZEK	73
GRABINSKA	73
GRANT	73
GRĘZAK	73
GRUDZKA	73
GRZELLA	73
GUTTMANN	73
GUŹLECKA	73
HABERKO	73
HADY	73
HAJNAS	73
HAZNAR	73
HILA	73
HOLZER	73
HOŁOWICKA	73
HORBOWICZ	73
HOSANIAK	73
HOŚCIŁOWICZ	73
HRUSZKA	73
HRYNCHUK	73
HULL	73
ISKIERSKA	73
JACUNIAK	73
JAKUBOWIAK	73
JAROTEK	73
JAROWSKA	73
JASIURSKA	73
JAZGARSKA	73
JEFIMOW	73
JENDRUSZEWSKA	73
JONKO	73
JÓZEFACIUK	73
JURDZIAK	73
KALIWODA	73
KALWARCZYK	73
KAŁĄŻNA	73
KARPICZ	73
KATANOWSKA	73
KAŹNICA	73
KEMONA	73
KEMPNA	73
KĘSIAK	73
KICZKO	73
KLACZA	73
KLAPUCH	73
KLECHOWICZ	73
KLEPAK	73
KLEWICZ	73
KLINIKOWSKA	73
KNYŻEWSKA	73
KOBIENIA	73
KOBIOŁKA	73
KOCHOŃ	73
KOKOSZCZYK	73
KOLISZ	73
KOMENDARCZYK	73
KONIORCZYK	73
KOPTAS	73
KORKOWSKA	73
KORTYLEWSKA	73
KOSACZ	73
KOSMATY	73
KOTLIK	73
KOTNAROWSKA	73
KOWALENKO	73
KOWALKE	73
KOWAŃDY	73
KRASZCZYŃSKA	73
KRÄMER	73
KRĘTKOWSKA	73
KROGULECKA	73
KROPIDŁO	73
KROPIWIEC	73
KRUPICZ	73
KRUT	73
KRYSTASZEK	73
KRZYWAK	73
KUBOSZ	73
KUKIEL	73
KUKUŁOWICZ	73
KULISZEWSKA	73
KUNISZEWSKA	73
KURCIUS	73
KURNAT	73
LEC	73
LEJAWA	73
LEPIESZKA	73
LIPERTOWICZ	73
LIPICKA	73
LOHVYNENKO	73
LUBIATOWSKA	73
LUBOSZ	73
ŁOBKO	73
ŁOMAKO	73
ŁUSZCZYNA	73
ŁYGOŃSKA	73
ŁYSKA	73
MACAŁKA	73
MADURSKA	73
MAGER	73
MAGIELSKA	73
MAJSNEROWSKA	73
MAKSYMCZAK	73
MAŁACHWIEJCZYK	73
MAŁUSZEK	73
MAREKWIA	73
MARGULA	73
MASA	73
MATLEWSKA	73
MATSKO	73
MATYŚNIAK	73
MELONEK	73
MENDECKA	73
MENDYGRAŁ	73
MESZKO	73
MIANECKA	73
MINAKOWSKA	73
MINIKOWSKA	73
MISTECKA	73
MODLIBORSKA	73
MYSAK	73
NACHLIK	73
NEUDEK	73
NICZKE	73
NIESPODZIAŃSKA	73
NIESYN	73
NIKIFOROVA	73
NIŚCIOR	73
NITSCH	73
NIŻAŁOWSKA	73
NOBIK	73
NODZAK	73
NOWIKIEWICZ	73
OCYTKO	73
OKLECIŃSKA	73
OLESZYCKA	73
OLLIK	73
OŁOTA	73
ONYŚK	73
OREMEK	73
ORLEWSKA	73
ORYSZEWSKA	73
OSMOLA	73
OSTENDA	73
OSZCZAK	73
PAGÓRSKA	73
PARGIEŁA	73
PASTUSZUK	73
PASZKI	73
PAŹDZIERNY	73
PEREZ	73
PETERMAN	73
PETNIAK	73
PICHER	73
PIEKARZEWICZ	73
PIETRALCZYK	73
PIETUCH	73
PIŁOT	73
PITYŃSKA	73
PŁOSZAJSKA	73
PŁOTECKA	73
PODKOŃSKA	73
PRANICA	73
PRIMUS	73
PROŃKO	73
PRZĄDO	73
PRZĘZAK	73
PRZYCHODAJ	73
PUJER	73
PUŁANECKA	73
PUSTOVIT	73
PYJOR	73
PYSZEL	73
RAINER	73
RAKOCY	73
RATHNAU	73
REDDIG	73
REJMANOWSKA	73
REKTOR	73
RĘDASZKA	73
RODOWSKA	73
RODRIGUES	73
ROGÓZ	73
ROMANIEWICZ	73
ROMSICKA	73
RYGULSKA	73
SEPETOWSKA	73
SETNA	73
SHUMSKA	73
SIEBIERSKA	73
SIUŚTA	73
SKRUDLIK	73
SLEZIONA	73
SŁANIA	73
SMACIARZ	73
SMOGULECKA	73
SMOLINSKA	73
SOVA	73
SOWKA	73
SPIK	73
SPOCHACZ	73
STARKIEWICZ	73
STĘCHŁA	73
STOLIAR	73
STOMPEL	73
STYRKACZ	73
SUŁAWA	73
SURMIK	73
SUROWA	73
SUROWY	73
SZLAFKA	73
SZMEL	73
SZOSTKOWSKA	73
SZRAMOWIAT	73
SZUMLIŃSKA	73
SZWANKE	73
SZYLKA	73
SZYMELFENIG	73
SZYNKLEWSKA	73
ŚREDNIAWSKA	73
ŚWIĄTEK-BRZEZIŃSKA	73
ŚWIEŚCIAK	73
TISHCHENKO	73
TOBIASIEWICZ	73
TOMASZAK	73
TRĄPCZYŃSKA	73
TREJDEROWSKA	73
TREPPA	73
TRYKOSZKO	73
TUDEREK	73
TYNDEL	73
URMAŃSKA	73
VARDANYAN	73
WALEŃ	73
WARACHEWICZ	73
WARCHOLIK	73
WARĘCKA	73
WASYLKIEWICZ	73
WAWRZENIEC	73
WESOŁKOWSKA	73
WICHURA	73
WIERZCHOŚ	73
WŁODOWSKA	73
WOŁYNKIEWICZ	73
WÓDCZAK	73
WUJAK	73
WURST	73
ZAPÓR	73
ZAWODNY	73
ZDOŃCZYK	73
ZHURAVSKA	73
ZORZYCKA	73
ZUIEVA	73
ZYDEL	73
ŻEBRYK	73
ŻELAWSKA	73
ŻĘGOTA	73
ŻRAŁKA	73
ŻYSZKOWSKA	73
ABLEWICZ	72
AKUS	72
ALABA	72
ALFUT	72
AMONOWICZ	72
ANCZYK	72
BAJERLEIN	72
BAMBROWICZ	72
BAREJKO	72
BARTUNEK	72
BAZANOWSKA	72
BECIŃSKA	72
BELINSKA	72
BELTA	72
BEMBNOWICZ	72
BÙI	72
BIAŁOŻYŃSKA	72
BIDUŚ	72
BIELENICA	72
BLANIA	72
BODYNEK	72
BODZIARCZYK	72
BOLT	72
BOŁBA	72
BOTOREK	72
BRAMOWSKA	72
BREJSKA	72
BRELSKA	72
BROCZEK	72
BRYKCZYŃSKA	72
BRZÓSKIEWICZ	72
BUGAJNY	72
BUJNY	72
BYSTRZEJEWSKA	72
CHAMERNIK	72
CICIRKO	72
CIECHELSKA	72
CIERLICA	72
CYRYL	72
CZACHARA	72
CZEBOTAR	72
DALKIEWICZ	72
DARMACH	72
DEBERT	72
DEJWOREK	72
DENDEK	72
DEYK	72
DĘBOGÓRSKA	72
DONDZIŁO	72
DORF	72
DOWHAN	72
DRESSLER	72
DROŻDŻAŁ	72
DUDAJEK	72
DUMAN	72
DYWAŃSKA	72
DZIĘGELEWSKA	72
FĄFERA	72
FITYKA	72
FORTAS	72
FORYSIUK	72
FRANIECZEK	72
FREDO	72
FRYCKOWSKA	72
FRYKOWSKA	72
FURSA	72
GAŃCZA	72
GEIGER	72
GELO	72
GIERMAK	72
GILGE	72
GLESZCZYŃSKA	72
GŁADYKOWSKA	72
GNELA	72
GNIEŁKA	72
GOLUBIŃSKA	72
GOŁYGA	72
GOSZCZYK	72
GOWKIELEWICZ	72
GÓRNI	72
GRAJDURA	72
GRALIKOWSKA	72
GRĘDZIAK	72
GRYNIENKO	72
GRYWALSKA	72
GUDER	72
GULBIERZ	72
GURUNG	72
GUZIAŁEK	72
GUZINA	72
GUŹLA	72
HAJDUŚ	72
HEROMIŃSKA	72
HERON	72
HEYKA	72
HOJNOWSKA	72
HUJDUS	72
HUKIEWICZ	72
HYPTA	72
JANUSZAK	72
JAŃTA	72
JARZĘBOWICZ	72
JASIKOWSKA	72
JEGOROW	72
JENCZ	72
KAJDER	72
KALAMUS	72
KALOCIŃSKA	72
KAMISIŃSKA	72
KASPRZYŃSKA	72
KAZIBUDZKA	72
KIECAK	72
KIERACH	72
KIERSZK	72
KILIJAN	72
KIŚLUK	72
KLECH	72
KLUBIŃSKA	72
KLUCZNIAK	72
KLUF	72
KOJAK	72
KOLECZKO	72
KOLMER	72
KOŁDER	72
KONOPIELKO	72
KOPIJKA	72
KORDY	72
KOSIARZ	72
KOSTINA	72
KOSZARA	72
KOZEL	72
KRAJNA	72
KRĘŹLEWICZ	72
KRYKWIŃSKA	72
KRYSTOWSKA	72
KRZEMYK	72
KSYT	72
KUBECZKA	72
KUCICKA	72
KUMOSZ	72
KUPISIŃSKA	72
KUPRAS	72
KUPSIK	72
KURKO	72
KURYŁŁO	72
KUSICIELEK	72
KUTERMAK	72
KUTZMANN	72
KWIASOWSKA	72
LAVRYK	72
LELLEK	72
LEMIECHA	72
LEMISZEWSKA	72
LEONHARD	72
LERCZAK	72
LIBURSKA	72
LUBINIECKA	72
LUTAK	72
ŁAMACZ	72
ŁAZUK	72
ŁOZAK	72
MADSEN	72
MAISTRUK	72
MAKIEJ	72
MAKOVETSKA	72
MALAKA	72
MALENTA	72
MALOTTKI	72
MAŁYNIAK	72
MANASTERSKA	72
MARKOT	72
MARKOVSKA	72
MARTOWSKA	72
MARTSENIUK	72
MASIULANIEC	72
MASON	72
MASZTAKOWSKA	72
MAŚLĄG	72
MATRAJ	72
MAZELLA	72
MEISTER	72
MIECHÓWKA	72
MIELICKA	72
MILCZARZ	72
MILINKIEWICZ	72
MILISZKIEWICZ	72
MINECKA	72
MISALA	72
MISIUKANIS	72
MIŚKA	72
MORAJKA	72
MOSKALSKA	72
MOSOR	72
MURCZEK	72
NAJGRODZKA	72
NEĆ	72
NICAŁEK	72
NIEMASIK	72
NIEWALDA	72
NIKADON	72
NITOWSKA	72
NOWOCZEK	72
OBORA	72
OBRATAŃSKA	72
O'BRIEN	72
OCHEJ	72
OKULIŃSKA	72
OLAWA	72
OLEARNIK	72
OPIELEWICZ	72
OPOCZYŃSKA	72
ORZESZAK	72
OSIELENIEC	72
PAJSZCZYK	72
PALENTA	72
PALM	72
PARZYK	72
PAWLYTA	72
PER	72
PESTKOWSKA	72
PESZKA	72
PĘCHERCZYK	72
PIEŁKA	72
PIESZYŃSKA	72
PIĘDZIA	72
PILUCH	72
POKRYWIECKA	72
POKUTYCKA	72
POTERSKA	72
PRASOWSKA	72
PRYPUTNIEWICZ	72
PUACZ	72
PUZANOWSKA	72
PYCIARZ	72
PYŚKIEWICZ	72
RADZIWIŁOWICZ	72
RADZIWOŁEK	72
RAI	72
RASZOWSKA	72
REDZYNIA	72
REKUĆ	72
ROMAŃCZAK	72
ROSZCZEWSKA	72
ROZENFELD	72
ROZENKIEWICZ	72
ROZENTAL	72
RÓŁKOWSKA	72
RUC	72
RUPOCIŃSKA	72
RUTYNOWSKA	72
RYDZA	72
RYNIECKA	72
RZEMIENIUK	72
SAŁAK	72
SAMARZEWSKA	72
SAMOJEDNY	72
SCHICK	72
SCHRÖTER	72
SETERA	72
SHRESTHA	72
SHUMEIKO	72
SIAŁKOWSKA	72
SIEWKO	72
SIEWKOWSKA	72
SIKOROWSKA	72
SKAŁKOWSKA	72
SKONIECZKO	72
SKRZATEK	72
SKRZYDELSKA	72
SKWARZEC	72
SŁOCIAK	72
SNAŻYK	72
SOCHALA	72
SOTNYK	72
SOZONIUK	72
SPADEK	72
SPALLEK	72
SPAŁKA	72
STANIURSKA	72
STARBA	72
STAŚKOWSKA	72
STOLIARCHUK	72
STOLPA	72
STRUGLIŃSKA	72
STRZECHMIŃSKA	72
STRZEGOWSKA	72
SUBSAR	72
SUSŁOWICZ	72
SYLWESTRZUK	72
SYMOŁON	72
SZAK	72
SZALSKA	72
SZANDROWSKA	72
SZELER	72
SZERSZUNOWICZ	72
SZOPIERAJ	72
SZOTKO	72
SZPERLING	72
SZPIK	72
SZTOLCMAN	72
SZTYBOR	72
SZTYMA	72
SZWEBLIK	72
SZYPKOWSKA	72
ŚCIEPURA	72
ŚCIĘGOSZ	72
ŚLIMOK	72
ŚMIGIERA	72
ŚMIGLARSKA	72
ŚWIĘTANOWSKA	72
TADEJA	72
TARAPACKA	72
TARASIN	72
TECMER	72
TERNOVA	72
TESLIUK	72
TRAŁKA	72
TRESZCZYŃSKA	72
TROFYMENKO	72
TRZEBSKA	72
TRZESZCZYŃSKA	72
TUZIEMSKA	72
TWARDAWSKA	72
TWARKOWSKA	72
TYMOWSKA	72
TYŚKIEWICZ	72
TYZA	72
UCIEKLAK	72
URBANCZYK	72
VASKO	72
WALUSZ	72
WANSEL	72
WAŚKÓW	72
WEJHER	72
WERELICH	72
WĘDZEL	72
WIELGA	72
WILLMA	72
WITECZEK	72
WITESKA	72
WITOSŁAW	72
WOLA	72
WOLSKI	72
WOLTMANN	72
WORONECKA	72
WOZIWODA	72
WUDZIŃSKA	72
WYCIECHOWSKA	72
WYCZACHOWSKA	72
WYGRALAK	72
YAREMKO	72
ZABRANIAK	72
ZAPOTOCZNY	72
ZASIM	72
ZELCER	72
ZELIAŚ	72
ZGONDEK	72
ZUBCZYŃSKA	72
ZUBKIEWICZ	72
ZUREK	72
ŻENDZIAN	72
ABSALON	71
ALEXANDER	71
ANCHIMIUK	71
ANDRACZEK	71
ANDRUKAJTIS	71
ANDRUSHKO	71
ARMADA	71
ARTYSIEWICZ	71
BAJSZTOK	71
BAJUS	71
BAKAN	71
BALION	71
BANASZCZUK	71
BAŃCZEROWSKA	71
BAWER	71
BEDNIK	71
BENDLIN	71
BERDA	71
BEREŚNIEWICZ	71
BERTRAM	71
BICHOWSKA	71
BIERZA	71
BŁACHA	71
BOCHAŃSKA	71
BODNIAK	71
BORSA	71
BORWIK	71
BORZECHOWSKA	71
BORZESZKOWSKA	71
BRAM	71
BRANDYK	71
BRĄSZKIEWICZ	71
BRUST	71
BRYDAK	71
BRZEŻAWSKA	71
BUCZNA	71
BURKO	71
BURSZTYKA	71
BYRNE	71
CĄPAŁA	71
CHAPMAN	71
CHAŚ	71
CHOROSTECKA	71
CHYDZIŃSKA	71
CICHOR	71
COKOT	71
CZAJKOWSKI	71
CZMUT	71
CZOŁNOWSKA	71
CZUBAN	71
CZWARTEK	71
DAVIDSON	71
DEPCIUCH	71
DER	71
DOROSZCZYK	71
DOVZHENKO	71
DROGOMIRECKA	71
DUBLINOWSKA	71
DUBROWNIK	71
DULLEK	71
DURAU	71
DUŻAK	71
ENDER	71
ERTMAŃSKA	71
FALKENBERG	71
FIEDZIUK	71
FIFER	71
FILIMONOVA	71
FILIPCZYŃSKA	71
FIŁOŃCZUK	71
FIRMOWSKA	71
FLORCZYKOWSKA	71
FONDERSKA	71
FORREITER	71
GACUTA	71
GAJDECZKA	71
GALINSKA	71
GAO	71
GARLAK	71
GAWIDZIEL	71
GDELA	71
GEBERT	71
GEMBORYS	71
GENIUSZ	71
GIZDOŃ	71
GLIGA	71
GOLDSTEIN	71
GOŁEMBSKA	71
GONCZAR	71
GORZAŁKA	71
GOŚCINNA	71
GREDECKA	71
GROMAK	71
GROTKIEWICZ	71
GRYN	71
GRYNIUK	71
GRZANA	71
GRZYBIŃSKA	71
GUDAN	71
GURCZYŃSKA	71
HAJDRYCH	71
HAJKIEWICZ	71
HAJSKA	71
HULKO	71
HUMIN	71
HURNIK	71
HUZ	71
HYŻAK	71
IKWANTY	71
IŻBICKA	71
JAEGER	71
JAKIMA	71
JAŁOSZEWSKA	71
JANEWICZ	71
JAROLEWSKA	71
JASIEŃSKA	71
JENDRZEJEK	71
JUŃCZYK	71
KACALAK	71
KALWIK	71
KANCELISTA	71
KANSIK	71
KARGE	71
KAROLSKA	71
KARTUSZYŃSKA	71
KAUCH	71
KAZAN	71
KAZISZYN	71
KĄPIELSKA	71
KĘPNIAK	71
KICEK	71
KIKOŁA	71
KLEMKE	71
KLER	71
KLUJEWSKA	71
KŁYSIK	71
KOĆMIEROWSKA	71
KOIM	71
KOLEBSKA	71
KOSZACKA	71
KOŚCIKIEWICZ	71
KRAIN	71
KRIESE	71
KRIESEL	71
KRZOSA	71
KŚCIUK	71
KUBACIK	71
KUDAŚ	71
KUDRIAVTSEVA	71
KULS	71
KURYJ	71
KUZMICH	71
KUŻDOWICZ	71
LEICHT	71
LESHCHUK	71
LUM	71
LUPAN	71
ŁOSINIECKA	71
ŁOŻAŃSKA	71
ŁUCZYN	71
ŁYPIK	71
MACA	71
MAGIEŁDA	71
MAGROWSKA	71
MAKSYMCZUK	71
MALAWKO	71
MALOWANIEC	71
MAŁACHA	71
MAŁAJ	71
MARCINCZAK	71
MASTER	71
MATYSKIEL	71
MEDES	71
MGLEJ	71
MICHEN	71
MIĘSAK	71
MIGURA	71
MIKOSIK	71
MIKUŁOWSKA	71
MILON	71
MIZERKA	71
MLYCZYŃSKA	71
MŁODKOWSKA	71
MONARCHA	71
MORYŚ	71
MURLOWSKA	71
MURZYDŁO	71
MUSIELIŃSKA	71
MUSKIETORZ	71
MUZYCHUK	71
NASTALSKA	71
NIEMIERKA	71
NIKIFORUK	71
NYCZAJ	71
OBIEGŁA	71
OKONOWSKA	71
ONASZKIEWICZ	71
OPRYCH	71
OSIOWA	71
OWSIAN	71
OZIMSKA	71
PAŁUCZAK	71
PAŁUSZKA	71
PETELCZYC	71
PĘGOWSKA	71
PIESZCZOCH	71
PIETRUCZAK	71
PIETRYSZAK	71
PIETUSZKO	71
PIĘTKO	71
PLESZKUN	71
PŁOCIENIAK	71
PŁOSA	71
POCHA	71
PODLESKA	71
PODRAZIK	71
POKRZYK	71
POLESIŃSKA	71
POSIECZEK	71
POSZWIŃSKA	71
POTENTAS	71
POTRAWA	71
PROCHASEK	71
PUCHYR	71
PUŁCZYŃSKA	71
PYCZAK	71
RANDZIO	71
RAPSIEWICZ	71
RAPUTA	71
RASZYK	71
REKIEĆ	71
RENDASZKA	71
ROCZYŃSKA	71
ROSENKIEWICZ	71
RUSIAK	71
RUSSELL	71
RYCZAJ	71
RZEPCZAK	71
SABISZEWSKA	71
SACAWA	71
SAŁANOWSKA	71
SAMAGALSKA	71
SAMOJŁOWICZ	71
SAMSONOWSKA	71
SARLIŃSKA	71
SELA	71
SELIWIAK	71
SERDECZNA	71
SIEMAK	71
SIEMBOR	71
SIEMIENIK	71
SIERADZIŃSKA	71
SIERPINA	71
SIERUGA	71
SILNA	71
SKROBIŃSKA	71
SKROŚ	71
SKRZYPOŃ	71
SKWARKOWSKA	71
SŁYŻ	71
SMUŁKOWSKA	71
SOŁDYŃSKA	71
SOŚNIK	71
SPIŻAK	71
STURLIS	71
SUCZYŃSKA	71
SUŁOWICZ	71
SZACHT	71
SZAŁYGA	71
SZNAZA	71
SZYLKIEWICZ	71
SZYMONIUK	71
ŚLAK	71
ŚLÓSAREK	71
ŚWIERCZAK	71
TARAMAS	71
TAUROGIŃSKA	71
TAŹBIREK	71
TEICHMANN	71
TENUS	71
THOMANN	71
TOBIŚ	71
TÓTH	71
TRALA	71
TUZIAK	71
TYMURA	71
UNDRO	71
VASILEUSKAYA	71
VILCHYNSKA	71
WALUCH	71
WALUŚKIEWICZ	71
WAŁĘCKA	71
WANKOWSKA	71
WANTUŁA	71
WARCHOCKA	71
WARGALA	71
WASZELEWSKA	71
WAWRZUSIAK	71
WECHMAN	71
WEDMAN	71
WESSERLING	71
WIDACHA	71
WILBRANDT	71
WILHELMI	71
WILKOŃ	71
WINCKIEWICZ	71
WINOWICZ	71
WITTMANN	71
WŁOSZCZAK	71
WOJTUŁA	71
WÓR	71
WRZAL	71
WYCIŚLAK	71
WYPYSZEWSKA	71
ZADYLAK	71
ZASADNIA	71
ZDROWOWICZ	71
ZEHNER	71
ZGRYŹNIAK	71
ZIEMER	71
ZIENTKIEWICZ	71
ZIĘBIEC	71
ZIMKA	71
